storenumber,storename,address,addressline2,addressline3,city,state,zipcode,phonenumber,storehours,wireless,latitude,longitude,group,faxnumber,drivethru
335691,"","574 Merrick Rd","","","Rockville Centre","NY","11570","(516) 764-1963","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.65387,-73.63242,1,"(516) 255-5582","Y"
335774,"","509 State Route 67","","","Malta","NY","12020","(518) 899-5504","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",42.97035,-73.79479,1,"","Y"
335794,"","1003 Troy-Schenectady Rd","","","Latham","NY","12110","(518) 220-9293","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.76395,-73.80243,1,"","Y"
335799,"","22 Maple St","","","Croton On Hudson","NY","10520","(914) 271-2309","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",41.20164,-73.88495,1,"","N"
335801,"","2095 Rt 208 East","","","Montgomery","NY","12549","(845) 457-5052","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-22:00 ","",41.51497,-74.20814,1,"(845) 943-5954","Y"
335811,"","30 N Main St","","","New City","NY","10956","(845) 634-7239","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:30, Saturday: 05:00-23:30, Sunday: 05:00-23:00 ","",41.15027,-73.988,1,"(845) 624-0208","N"
335816,"","60 Broadway","","","Menands","NY","12204","(518) 465-2970","Monday: 05:00-20:00, Tuesday: 05:00-20:00, Wednesday: 05:00-20:00, Thursday: 05:00-20:00, Friday: 05:00-20:00, Saturday: 06:00-18:00, Sunday: 06:00-18:00 ","",42.68223,-73.73205,1,"","Y"
335864,"","4886 West Seneca Turnpike","","","Syracuse","NY","13215","(315) 469-8056","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",43.00521,-76.17822,1,"(978) 682-2747","Y"
335880,"","770 Forest Ave","","","Staten Island","NY","10310","(718) 273-9641","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.62876,-74.11491,1,"(718) 818-9934","Y"
335881,"","1131 Bay St","","","Staten Island","NY","10305","(718) 420-4920","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.61527,-74.06679,1,"(908) 668-1406","N"
335890,"","3804 Boston Post Rd","","","Bronx","NY","10475","(718) 599-2284","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.88126,-73.83863,1,"","N"
335898,"","3414 State Route 11","","","Malone","NY","12953","(518) 481-5066","Monday: 05:00-21:30, Tuesday: 05:00-21:30, Wednesday: 05:00-21:30, Thursday: 05:00-21:30, Friday: 05:00-21:30, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",44.84777,-74.31018,1,"","Y"
335995,"","747 Route 9","","","Fishkill","NY","12524","(845) 896-3700","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",41.53834,-73.90117,1,"(845) 462-2803","Y"
336061,"","2813 Jerusalem Ave","","","North Bellmore","NY","11710","(516) 785-8174","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.69192,-73.52759,1,"","Y"
336064,"","3015 Mermaid Ave","","","Brooklyn","NY","11224","(718) 372-3198","Monday: 05:00-20:00, Tuesday: 05:00-20:00, Wednesday: 05:00-20:00, Thursday: 05:00-20:00, Friday: 05:00-20:00, Saturday: 05:00-20:00, Sunday: 05:00-20:00 ","",40.57554,-73.99715,1,"","N"
336074,"","701 Allerton Ave","","","Bronx","NY","10467","(718) 882-6170","Monday: 05:00-21:00, Tuesday: 05:00-21:00, Wednesday: 05:00-21:00, Thursday: 05:00-21:00, Friday: 05:00-21:00, Saturday: 05:00-21:00, Sunday: 05:00-21:00 ","",40.86558,-73.86715,1,"(718) 605-3954","N"
336340,"","9555 Brewerton Rd","","","Brewerton","NY","13029","(315) 676-2494","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-22:00 ","",43.23222,-76.14046,1,"(315) 676-2376","Y"
336384,"","3041 East Ave/ Rt 49","","","Central Square","NY","13036","(315) 676-3385","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",43.28681,-76.13055,1,"(315) 676-4031","Y"
336385,"","6584 Thompson Rd","","","Syracuse","NY","13206","(315) 701-0035","Monday: 04:00-00:00, Tuesday: 04:00-00:00, Wednesday: 04:00-00:00, Thursday: 04:00-00:00, Friday: 04:00-00:00, Saturday: 04:00-00:00, Sunday: 04:00-00:00 ","",43.08969,-76.09138,1,"(315) 701-0425","Y"
336401,"","1636 Central Ave","","","Colonie","NY","12205","(518) 862-1030","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",42.72025,-73.83629,1,"(978) 682-2747","Y"
336443,"","160 Church Street","","","Amsterdam","NY","12010","(518) 842-8219","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.93771,-74.17966,1,"","Y"
336462,"","457 Albany Shaker Rd","","","Albany","NY","12211","(518) 437-1509","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",42.70541,-73.77631,1,"(978) 682-2747","Y"
336563,"","3115 Route 22","# 12","","Patterson","NY","12563","(845) 878-7655","Monday: 04:00-00:00, Tuesday: 04:00-00:00, Wednesday: 04:00-00:00, Thursday: 04:00-00:00, Friday: 04:00-01:00, Saturday: 04:00-01:00, Sunday: 04:00-00:00 ","",41.5164,-73.59145,1,"","Y"
336572,"","146-17 Jamaica Ave","","","Jamaica","NY","11435","(718) 262-0299","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.70195,-73.80825,1,"(718) 526-6064","N"
336574,"","180 West Service Rd","","","Staten Island","NY","10314","(718) 494-2528","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.58929,-74.19404,1,"(9) 086-6814","Y"
336576,"","9 W 1st St S","","","Fulton","NY","13069","(315) 593-1120","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.32398,-76.42302,1,"","Y"
336583,"","9217 Jamaica Ave","","","Woodhaven","NY","11421","(718) 850-2717","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.69346,-73.85272,1,"","N"
336601,"","585 Ulster Avenue","","","Kingston","NY","12401","(845) 331-3633","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",41.94516,-73.99631,1,"(845) 338-3623","Y"
336624,"","2100 Empire Blvd","","","Webster","NY","14580","(585) 671-6760","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 06:00-23:00, Sunday: 06:00-23:00 ","",43.19699,-77.49886,1,"(858) 671-6299","Y"
336626,"","62 North Ave","","","Webster","NY","14580","(585) 216-1010","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",43.21389,-77.43036,1,"","Y"
336628,"","11611 Liberty Ave","","","South Richmond Hill","NY","11419","(718) 845-9561","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.68575,-73.8263,1,"","N"
336630,"","6681 Collamer Rd","","","De Witt","NY","13057","(315) 701-1320","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",43.10498,-76.05843,1,"(315) 701-1321","Y"
336631,"","1607 Rte 146","","","Rexford","NY","12148","(518) 384-3490","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",42.8611,-73.88874,1,"","Y"
336750,"","1427 Linden Blvd","","","Brooklyn","NY","11212","(718) 385-6338","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.65499,-73.90738,1,"","N"
336878,"","741 Lake Ave","","","Rochester","NY","14613","(585) 254-9969","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.17864,-77.63182,1,"(585) 254-4914","Y"
336886,"","2055 Fairport Nine Mile Point","","","Penfield","NY","14526","(585) 421-8014","Monday: 06:00-20:00, Tuesday: 06:00-20:00, Wednesday: 06:00-20:00, Thursday: 06:00-20:00, Friday: 06:00-20:00, Saturday: 06:00-22:00, Sunday: 06:00-22:00 ","",43.13391,-77.44199,1,"(585) 421-8009","Y"
336906,"","409 7th North Street","","","Liverpool","NY","13088","(315) 451-6603","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.09122,-76.17014,1,"(315) 451-7618","Y"
336925,"","13320 Rockaway Blvd","","","South Ozone Park","NY","11420","(718) 845-9875","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.6745,-73.80473,1,"(718) 845-9873","Y"
336943,"","5987 Broadway #89","","","Bronx","NY","10471","(347) 606-1952","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.89012,-73.89838,1,"(914) 779-2379","N"
336968,"","4206 Nys Route 31","","","Clay","NY","13041","(315) 546-0064","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",43.18579,-76.22365,1,"(315) 546-0395","Y"
336971,"","211 Main St","","","Binghamton","NY","13905","(607) 797-1969","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",42.10508,-75.93389,1,"","Y"
337055,"","324 Troy Rd","","","Rensselaer","NY","12144","(518) 283-3366","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 06:00-23:00 ","",42.64591,-73.69778,1,"","Y"
337056,"","5194 W Taft Rd","","","North Syracuse","NY","13212","(315) 701-0140","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",43.12199,-76.15626,1,"(315) 701-0141","Y"
337355,"","53 West 116th St","","","New York","NY","10026","(212) 860-9894","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",40.80177,-73.94882,1,"","N"
337400,"","1852 Route 112","","","Coram","NY","11727","(631) 846-8077","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.89106,-73.01387,1,"","N"
337447,"","925 Montauk Hwy","","","Copiague","NY","11726","(631) 789-2400","Monday: 04:00-22:00, Tuesday: 04:00-22:00, Wednesday: 04:00-22:00, Thursday: 04:00-22:00, Friday: 04:00-23:00, Saturday: 04:00-23:00, Sunday: 04:00-22:00 ","",40.66961,-73.39174,1,"","N"
337452,"","1238 Washington St","","","Watertown","NY","13601","(315) 779-8105","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-23:00 ","",43.95974,-75.91372,1,"(315) 779-8106","Y"
337453,"","26370 US Route 11","","","Evans Mills","NY","13637","(315) 629-2623","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-22:00 ","",44.05003,-75.83522,1,"(315) 629-1824","Y"
337467,"","942 Jefferson Rd","","","Henrietta","NY","14467","(585) 697-0893","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",43.08736,-77.61195,1,"","Y"
337473,"","1300 Scottsville Rd","","","Rochester","NY","14624","(585) 235-5660","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 06:00-21:00, Sunday: 06:00-21:00 ","",43.11536,-77.66313,1,"(585) 235-5661","Y"
337498,"","3276 Westchester Ave","","","Bronx","NY","10461","(718) 518-0341","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 05:00-22:00 ","",40.85256,-73.8273,1,"(973) 742-2788","N"
337499,"","1854 Hylan Blvd","","","Staten Island","NY","10306","(718) 980-1257","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.58395,-74.09455,1,"(718) 980-1375","N"
337500,"","1427 Sheepshead Bay Rd","","","Brooklyn","NY","11235","(718) 332-9414","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.58754,-73.95434,1,"(718) 332-9415","N"
337503,"","40 Empire Blvd.","","","Brooklyn","NY","11225","(718) 284-9305","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.66314,-73.9614,1,"(212) 862-7946","N"
337509,"","10962 Francis Lewis Blvd","","","Jamaica","NY","11429","(718) 465-1400","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",40.70683,-73.75141,1,"","N"
337510,"","13344 150th St","","","Jamaica","NY","11436","(718) 358-4031","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.66714,-73.78965,1,"(718) 529-1829","N"
337513,"","2083 Lexington Ave","(145 East 125th St)","","New York","NY","10035","(646) 368-5906","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.80464,-73.93707,1,"(212) 202-4666","N"
337531,"","1733 Jerome Avenue","","","Bronx","NY","10453","(718) 731-2200","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.8476,-73.91241,1,"(718) 731-2213","Y"
337533,"","5501 Broadway","","","Bronx","NY","10460","(718) 432-2606","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.87701,-73.90655,1,"","Y"
337561,"","1225 1st Ave","","","New York","NY","10021","(212) 734-5465","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.76414,-73.95897,1,"(212) 734-5704","N"
337565,"","269 Beach 116th St","","","Far Rockaway","NY","11694","(718) 318-9500","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.58115,-73.83817,1,"","N"
337599,"","13850 Jamaica Ave","","","Jamaica","NY","11435","(718) 291-3107","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.70247,-73.81376,1,"","Y"
337640,"","150-B Greaves Lane","Pathmark Center","","Staten Island","NY","10308","(718) 966-7111","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.55168,-74.14586,1,"(908) 668-1406","N"
337641,"","4000 Hylan Blvd","","","Staten Island","NY","10308","(718) 967-5744","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 06:00-23:00 ","",40.5419,-74.14598,1,"(908) 668-1406","N"
337653,"","56 E Sunrise Hwy","Sunrise & Hewlett Ave","","Merrick","NY","11566","(516) 771-0102","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.66351,-73.54887,1,"","Y"
337663,"","901 Huguenot Ave","","","Staten Island","NY","10312","(718) 605-0001","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-01:00, Saturday: 05:00-00:00, Sunday: 05:00-01:00 ","",40.53241,-74.19175,1,"(908) 668-1406","N"
337725,"","1201 Victory Blvd","","","Staten Island","NY","10301","(718) 448-3215","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 06:00-23:00 ","",40.61636,-74.10387,1,"","N"
337751,"","112 N Genesee St","","","Utica","NY","13502","(315) 733-9999","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",43.10784,-75.22006,1,"(978) 682-2747","Y"
337752,"","505 West State Street","","","Herkimer","NY","13350","(315) 866-9811","Monday: 05:00-00:00, Tuesday: 05:00-00:00, Wednesday: 05:00-00:00, Thursday: 05:00-00:00, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-00:00 ","",43.0227,-74.99194,1,"(978) 682-2747","Y"
337756,"","2112 Niagara Falls Blvd","","","Tonawanda","NY","14150","(716) 692-6680","Monday: 05:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 06:00-22:00, Sunday: 06:00-22:00 ","",43.01181,-78.82247,1,"(716) 692-6680","Y"
337757,"","693 State Route 3","","","Plattsburgh","NY","12901","(518) 562-5008","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",44.69508,-73.51521,1,"","Y"
337762,"","4115 3rd Ave","","","Bronx","NY","10457","(718) 294-5344","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.84436,-73.89735,1,"","Y"
337904,"","61-58 Springfield Blvd","","","Oakland Gardens","NY","11364","(718) 357-1273","Monday: 05:00-23:30, Tuesday: 05:00-23:30, Wednesday: 05:00-23:30, Thursday: 05:00-23:30, Friday: 05:00-00:00, Saturday: 05:00-00:00, Sunday: 05:00-23:00 ","",40.74748,-73.756,1,"","N"
337905,"","950 Allerton Ave","","","Bronx","NY","10469","(718) 653-8341","Monday: 06:00-21:00, Tuesday: 06:00-21:00, Wednesday: 06:00-21:00, Thursday: 06:00-21:00, Friday: 06:00-21:00, Saturday: 06:00-21:00, Sunday: 06:00-21:00 ","",40.86557,-73.85977,1,"(718) 231-7756","N"
338115,"","4307 Astoria Blvd","","","Astoria","NY","11105","(718) 267-8020","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.76892,-73.90622,1,"","N"
338125,"","3117 30th Ave","","","Astoria","NY","11102","(718) 956-3582","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.76669,-73.92058,1,"","N"
338167,"","2255 Hudson Ave","","","Irondequoit","NY","14617","(585) 342-2520","Monday: 06:00-22:00, Tuesday: 05:00-22:00, Wednesday: 05:00-22:00, Thursday: 05:00-22:00, Friday: 05:00-22:00, Saturday: 05:00-22:00, Sunday: 06:00-22:00 ","",43.20943,-77.6013,1,"(585) 342-2520","Y"
338196,"","59 Jackson Ave","","","Syosset","NY","11791","(516) 364-2299","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.82435,-73.50224,1,"","N"
338200,"","573 Lyell Ave","","","Rochester","NY","14606","(585) 254-7450","Monday: 04:30-20:00, Tuesday: 04:30-20:00, Wednesday: 04:30-20:00, Thursday: 04:30-20:00, Friday: 04:30-20:00, Saturday: 04:30-20:00, Sunday: 06:00-19:00 ","",43.16457,-77.64749,1,"(585) 254-4914","Y"
338208,"","389 Atlantic Ave","#391","","Freeport","NY","11520","(516) 377-5292","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.64447,-73.593,1,"(516) 377-5295","N"
338209,"","14601 Rockaway Blvd","","","Jamaica","NY","11436","(718) 323-2444","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.6737,-73.79142,1,"(718) 323-4844","N"
338221,"","148 Smith St","","","Brooklyn","NY","11201","(718) 403-0386","Monday: 05:00-23:00, Tuesday: 05:00-23:00, Wednesday: 05:00-23:00, Thursday: 05:00-23:00, Friday: 05:00-23:00, Saturday: 05:00-23:00, Sunday: 05:00-23:00 ","",40.68666,-73.99062,1,"(718) 406-0387","N"
338222,"","6402 7th Ave","","","Brooklyn","NY","11220","(718) 748-4610","Monday: 24HOURS, Tuesday: 24HOURS, Wednesday: 24HOURS, Thursday: 24HOURS, Friday: 24HOURS, Saturday: 24HOURS, Sunday: 24HOURS ","",40.63457,-74.01451,1,"(718) 491-9012","N"
338227,"","2740 W. Henrietta Rd","","","Rochester","NY","14623","(585) 427-8810","Monday: 06:00-21:30, Tuesday: 06:00-21:30, Wednesday: 06:00-21:30, Thursday: 06:00-21:30, Friday: 06:00-22:00, Saturday: 06:00-22:00, Sunday: 06:00-21:30 ","",43.09687,-77.63148,1,"","Y"
